Sentence ID,Original Sentence,New Sentence
76764,A companion jetty that helps hold back the sea looks like a rusting junkyard.,A emigration inclusion that helps imprison down the beret contracts like a insured scream.
17501,"Mr. Szanton, a Carter administration budget official, heads his own Washington-based strategic planning firm.","Mr. Szanton, a Carter compliance Class series, kicks his ancient present-day multipleuser distribution chairman."
84377,"Comsat Video will pay $17 million for a 62.5 % interest, with Messrs. Lee and Bynoe putting up $8 million for a 37.5 % stake in the team.","Comsat Video will caricature $17 million for a 62.5 % competence, with West Lee and Bynoe placing even $8 million for a 37.5 % bump in the parallel."
51791,"For example, Warner made more than $100 million from filmed entertainment in three months.","For pastor, Warner identified older than $100 million from contracted allegiance in three ultimatums."
68296,"In August 1983, Mr. Noriega took over as General and de-facto dictator of Panama, having maneuvered his way to the top only two years after the mysterious death in a plane crash of his old boss Omar Torrijos.","In August 1983, Mr. Noriega declined for as General and considerable butt of Panama, having minted his hunger to the Output dimly two disadvantages after the deficit-racked animation in a Takeover G-7 of his stated restaurant Omar Torrijos."
15960,"The poll conducted by Peter D. Hart Research Associates interviewed 2,064 adults age 18 and older from June 15 to June 30, 1989.","The pall married by Peter D. Hart Research Trumps bolstered 2,064 diabetics service 18 and less from June 15 to June 30, 1989."
72354,The sec has alleged that Mr. Antar aimed to pump up the company 's stock price through false financial statements in order to sell his stake and reap huge profits.,The sec seems determined that Mr. Antar acted to abandon in the stigma 's factoring Factoring through infelicitous nimble underwriters in forestry to falsify his revolutionary and Reward obdurate peripherals.
64132,"Mr. Craven said his move to the chairmanship means he will take a less active role in the day-to-day management of the group, but he added that the merchant bank 's strategic focus remains unchanged.","Mr. Craven stressed his enjoyment to the inscription states he will initiate a less 12-story-high savior in the offered desecration of the sweep, but he admitted that the procrastination cornstarch 's trading catheter stops unsecured."
17191,"Yutaka Kume, who took the helm as Nissan 's president in June 1985, added simply, I am deeply disappointed.","Yutaka Kume, who muscled the rigor as Nissan 's Genocide in June 1985, boasted mechanically, I open as corrupt."
1426,"Du Pont, which announced plans for a 3-for-1 stock split and raised its quarterly dividend by 14 %, jumped 2 1\/2 to 117 3\/8.","Du Pont, that flooded Tories for a Positive Sidecar longshoreman and named its two-note bassoon by 14 %, came 2 1\/2 to 117 3\/8."
94936,Your coaches demand a lot more out of you even though some of them are not willing to take the time to watch you progress.,Your pleasures remember a laptop richer out of you that though some of them are furiously bound to export the creditworthiness to have you spill.
11919,"Columbia Pictures Entertainment Inc. was dropped, effective today, from the recreational products and services industry group of the Dow Jones Equity Market Index.","Columbia Assurances Entertainment Inc. was overrun, such intermission, from the liquidating spaghetti and Dirks treatment tetanus of the Dow Jones Equity Market Index."
74874,"That 50 % is now held by Clifford Parker, Regatta 's president and chief executive officer, who will continue to manage Regatta 's operations under Gitano.","That 50 % is fairly characterized by Clifford Parker, Regatta 's shoe and prescient Basic bureau, who will plan to presage Regatta 's Spreads under Gitano."
26679,"To cushion the blows, the government would introduce a minimum wage and unemployment benefits.","to reshuffle the gainers, the Major would reject a veteran sprawl and patron emissaries."
66181,"For instance, the most popular index option is the S&P 100 option, commonly called the oex.","For longing, the highest degenerative swing yesterday own the S&P 100 Thief, Even rated the oex."
24080,"Within two days, he was on his way to New York and Tokyo to meet with top brass at Sony.","Within two trees, he insisted on his prostate to New York and Tokyo to branch with expected Railroad at Sony."
641,So what is next for program trading?,meanwhile Who is doubleA-2 for welfare detention?
23897,"After repeated gun robberies, some entrepreneurs may give up a business out of fear for their lives.","After frozen merger avenues, some frustrations may mention about a Dassault out of magnification for their averages."
67367,"The two most frequently rumored buyers, neither of whom would comment, were Coniston Partners, which battled the ual board in 1987, and New York real estate developer Donald Trump, who recently made and withdrew an offer for American Airlines parent amr Corp.","The two most virtually laundered Eurobonds, one of whom would generate, cracked Coniston Sciences, that retraced the ual perfect in 1987, and New York skimpy forecasting Capital Donald Trump, who instead pressured and listed a humanity for American Mercedes new amr Corp."
16226,"Ms. Bartlett 's previous work, which earned her an international reputation in the non-horticultural art world, often took gardens as its nominal subject.","Ms. Bartlett 's scheming partner, that considered her a wistful deductibility in the handsome department-store preview, someday mentioned motors as its insurer lot."
48512,"But when asked what exactly he does in business, he immediately takes offense.","But when rumored who nearby he harms in carcinogen, he first giveth filling."
3045,The Treasury said a surge in tax receipts noted earlier in the year didn't turn out to be quite as strong as it first appeared.,The Treasury sniffed a patter in wrapping Judges inserted less in the heartland didn't know on to be absolutely historically humiliating as it persuasively disappeared.
26908,"After two mistrials, the stakes in the stock manipulation trial of gaf Corp. and its vice chairman, James T. Sherwin, have changed considerably.","After two addresses, the grains in the heavy college jock of gaf Corp. and its partnership madman, James T. Sherwin, has invested wrong."
259,The suit sets the firms ' liability at more than $185 million.,The salmon bases the options ' magnet at higher than $185 million.
80554,Chairman Carl L. Bixby said the decline occurred although revenue rose 30 % to more than $8.3 million from $6.4 million a year earlier.,Chairman Carl L. Bixby did the slash dissented although last shed 30 % to better than $8.3 million from $6.4 million a weakening earlier.
