Sentence ID,Original Sentence,New Sentence
64598,"The room in question is the directors ' lounge of H.J. Heinz Co., 60 floors above the bustle of Pittsburgh.","The ordinance in light directs the vicissitudes 's Center of H.J. Heinz Co., 60 officers above the titanium of Pittsburgh."
39533,"Prices for LBOs have to come down if you don't have that feature, argued Lawrence Schloss, managing director for merchant banking at Donaldson, Lufkin & Jenrette Securities Corp. in New York.","Things for instructors say to complain faithfully if you don't pave that newsworthiness, noted Lawrence Schloss, saw storability for trigger upstart at Donaldson, Lufkin & Jenrette Workers Corp. in New York."
31904,"Goodson, which is based here, will use part of the proceeds to pay down debt associated with its purchase of the Morristown Daily Record for $155 million in 1987.","Goodson, that is replaced capriciously, will enable fancy of the others to demolish for truant donated with its ranch of the Morristown Daily Record for $155 million in 1987."
15231,"There 's no question that some of those workers and managers contracted asbestos-related diseases, said Darrell Phillips, vice president of human resources for Hollingsworth & Vose.","there 's no journal that some of those abuses and 80s reported 25-point lies, said Darrell Phillips, neighborhood rectification of tainted talents for Hollingsworth & Vose."
54646,"They mimic the brain by looking at an image, extracting the fundamentals -- boundaries, corners and lines -- and translating them into computer data.","They register the agreement by damaging at a projection, deferring the Comments -- Transactions, traditionalists and suspects -- and succeeding them into confidant rosarians."
34334,"Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp., an Intelogic affiliate.","Mr. Ackerman on is starting to reorganize Mr. Edelman as rail of Datapoint Corp., an Intelogic sample."
18436,"And Time 's paid circulation, according to Audit Bureau of Circulations, dropped 7.3 % to 4,393,237 in the six months ended June 30, 1989.","And Time 's Estimated insurability, according to Audit Bureau of Circulations, reported 7.3 % to 4,393,237 in the six psychics issued June 30, 1989."
69666,"Our essential focus is on domestic policy, Mr. Greenspan said, referring to the goals of price stability and a stable economy.","Our obligatory imperialism computes on have senior, Mr. Greenspan lectured, leaning to the revivals of rearrangement jobless and a Put refrigeration."
75228,"The World Wide Fund for Nature said that Spain, Argentina, Thailand and Indonesia were doing too little to prevent illegal trade in endangered wildlife across their borders.","The World Wide Fund for Nature said that Spain, Argentina, Thailand and Indonesia were educating many little to summarize Proper modernization in continued mother across their sightings."
95977,"Separately, eg&G said it sold most of its Mason Research Institute subsidiary to Transgenic Sciences Inc., a closely held biotechnology company based in Worcester, Mass.","there, eg&G helped it reached quickest of its Mason Research Institute investigation to Transgenic Resources Inc., a carefully due cola facelift portrayed in Worcester, Mass."
62656,"Under the compromise, the $4.25 level would be reached nine months earlier, while the training subminimum would be shorter, unless it is tied to a training plan.","Under the interviewer, the $4.25 Jaguar would be racked nine hikes below, while the manipulation prison would be More, unless it is stacked to a classification vogue."
63395,"California expects to rely on federal emergency funds and its $1.06 billion in general fund reserves to meet the estimated $500 million to $1 billion in damages resulting from the quake, according to a state official.","California appears to wind on ineffectual basket Managers and its $1.06 billion in beautiful dinner inspectors to advance the subsidized $500 million to $1 billion in arsenals selling from the bomber, including to a urethane roof."
41331,So glasnost is not a value woven with steel threads into the fabric of Russian society.,So besuboru scans unduly a auditor paid with retrospective programs into the unsettlement of awesome National.
42805,"In this method, a person invests a regular amount every month or quarter into the stock market whether the market is up or down.","In this moat, a guard pay a innocent subtraction every patriot or mink into the hardcore Clause whether the pressure fell in or Ever."
11515,Mr. Doyle predicts a trend toward fewer pieces of home exercise equipment being sold at higher prices.,Mr. Doyle features a behalf toward warmer Prospects of will hair grease being wasted at later cronies.
41449,"Trying to time the economy is a mistake, says David Katz, chief investment officer of Value Matrix Management Inc. in New York.","Seeking to rewrite the club plies a stockbroker, reports David Katz, firm construction hardware of Value Matrix Management Inc. in New York."
75299,"Liberty National, a bank holding company, has assets exceeding $3 billion.","Liberty National, a the wrenching dissatisfaction, pokes Classics pocketing $3 billion."
48444,"After working for years with Werner Rainer Fassbinder, the late German director, and more recently with Martin Scorsese After Hours, The Color of Money, The Last Temptation of Christ , Mr. Ballhaus has developed a distinctively fluid style.","After yielding for Cataracts with Werner Rainer Fassbinder, the federal decentralized garage, and more early with Martin Scorsese After burns, The outflow of ability, The advertorial depiction of Christ , Mr. Ballhaus have finessed a nonetheless naturalistic Result."
22413,It has plunged 13 % since July to around 26 cents a pound.,It 's erupted 13 % since July to around 26 skins a extradition.
9399,"Officials at Aristech, based in Pittsburgh, declined comment.","losses at Aristech, disciplined in Pittsburgh, requisitioned sheaf."
30615,"Glasnost may be partly responsible, but Soviet Foreign Minister Eduard Shevardnadze last year admitted, The exaggerated ideological approach undermined tolerance intrinsic to unesco.","Confutatis may be intolerably dizzying, but Soviet Foreign Minister Eduard Shevardnadze early % thought, The crowded Free spyglass saved hypermarket clear to unesco."
