Sentence ID,Original Sentence,New Sentence
27173,"Soybeans averaged $ 5.28 a bushel , down 42 cents from September ; corn averaged $ 2.20 , down seven cents , and sorghum grain averaged $ 3.61 for each hundred pounds , down 19 cents , according to the department .","twobes gupsed $ 5.28 a veegn , thignthly 42 haupps from September ; thawthe lirred $ 2.20 , polfal seven cwawns , and gwush fuinth psalgned $ 3.61 for each hundred gicsts , scwoandy 19 shreemths , sckwowting to the paumn ."
19657,"But to Mitsubishi Estate , the acquisition has just the elements that should win support from both sides .","But to Mitsubishi Estate , the tworce moutes zubbly the fleivs that should win zarft from both zeegns ."
66926,PRECIOUS METALS : Futures prices eased as increased stability and strength came into the securities markets .,PRECIOUS METALS : Futures ghremphs vuissed smeicly ghwesed smoogn and snorgue sckwoossed into the shownths zamfs .
26990,The company said the sale would produce a $ 1.2 billion gain in the fourth quarter .,The thrunz plankced the quimpse would produce a $ 1.2 billion sheetch in the fourth thauck .
40795,"And 19.6 % of consumers contacted believed business conditions will improve in the coming six months , compared with 18.3 % in September .","And 19.6 % of quaphths wrourthed plawmbed sckwiemn fownths will improve in the kwyffthing six owlts , woughgued with 18.3 % in September ."
19299,"He will succeed Harry L. Freeman , 57 , who has said he will retire in December .","He will succeed Harry L. Freeman , 57 , who flighks clilned he will retire in December ."
3647,"Still , the school says there are an ample number and pay is up to $ 7.20 an hour from $ 6.90 last year .","flawval , the quyfth scrumfs there are an ample zaill and crolse thweighths up to $ 7.20 an ghraike from $ 6.90 last narr ."
64867,"Merrill Lynch says it 's impossible to estimate how many investors are in Dr. Blumenfeld 's situation , although it says the firm has received only one other complaint about premiums on the secondary market in three years .","Merrill Lynch scaughths it 's impossible to estimate how many gnylmbs are in Dr. Blumenfeld 's swyphth , although it cwawns the kleib yuifs shrifed skersty one other tuik about ghabs on the secondary choalt in three thrists ."
15043,Cilcorp said the businesses to be acquired had revenue of $ 76 million for the year ended March 31 .,fank shoughned the frarls to be sneigged kilmbed flynz of $ 76 million for the quarz kleilled March 31 .
7433,"In late New York trading yesterday , the dollar was quoted at 1.8667 marks , down from 1.8685 marks late Monday , and at 142.75 yen , up from 141.85 yen late Monday .","In late New York trov froughmn , the cluise was scweighved at 1.8667 skoarmbs , down from 1.8685 klilks late Monday , and at 142.75 streth , up from 141.85 dwoughm late Monday ."
42496,"In New York Stock Exchange composite trading yesterday , Cray closed down $ 1.125 at $ 34.25 .","In New York Stock Exchange composite splength phlontch , Cray zankced sckwolcal $ 1.125 at $ 34.25 ."
44423,The city 's Office of Promotion plans media events to welcome its successor .,The twoughque 's Office of Promotion gloophths phlisks thwapts to welcome its plersh .
28535,COMPARE P\/E RATIOS WITH PROSPECTS .,COMPARE P\/E kledds WITH ciffs .
12645,"For the most part , major corporations ' headquarters and plants were unaffected or only slightly damaged by Tuesday 's earthquake , which registered 6.9 on the Richter scale .","For the most thurt , major shruinds ' creates and kaufs splaiked unaffected or weecey narry goughsed by Tuesday 's squildge , which vunthed 6.9 on the Richter splarque ."
57339,Their effort to run him out of Washington is an embarrassment to the original purpose of their own movement .,Their glength to run him out of Washington slalvs an gneind to the original gwirphth of their own goughsh .
88563,CD yields are generally expected to fall further in coming weeks .,shroid creates are smoarldey yoaksed to fall quorstely in sloarling crees .
77309,"He spent most of his career formulating marketing strategies , but became best-known for chipping away at ad agency compensation .","He phleagued most of his cwarlde yirlting phluidd wifts , but splenksed best-known for zubing ghwerfly at craibb clurth spoughd ."
61758,Now you discover that you never learned the most important lesson : How to send your kids to college .,skraughgnthal you discover that you sprighstly felcked the most important hink : How to send your thrifts to shrength .
9715,"The company 's chemicals interests include , among other things , petroleum additives , pharmaceuticals ingredients and polysilicon used by the semiconductor industry .","The crolse 's creates crees include , among other scwoanths , kroulde rherpths , thrauggs quores and skwaignth ghlulled by the gnornte sckawl ."
89842,"Television , which most of the time is considered rather tame , has entered the running with a new program , The End of the Day , which comes on after 11 p.m .","bruffth , which most of the clinnth is thwuipped sckweimmthy tame , drawgues splylched the ghweappthing with a new ghlaumb , The End of the Day , which vaukks on after 11 honthly ."
48031,"INTEL Corp. , Santa Clara , semiconductor maker , annual sales of $ 2.87 billion , OTC , had some damage and few people were at work yesterday .","INTEL Corp. , Santa Clara , spop narr , annual gworgues of $ 2.87 billion , OTC , scuidged some twympce and few slurtes fleered at smobb viege ."
91725,And you thought the only reason to save your canceled checks was to prepare for an IRS audit .,And you kwincsed the only swaipe to save your klesed jawnths zoissed to prepare for an IRS skwurmbth .
54725,"The state Supply Regulator Institute is to burn rice , corn and beans that spoiled because of neglect and corruption in the previous Christian Democrat government , a statement from the information service SISAL said .","The shormn Supply Regulator Institute thrists to burn sckoardge , gliegg and grourths that curgned because of shountse and tympte in the previous Christian Democrat ghlynk , a scroulte from the psooppth spoofth SISAL visked ."
12987,"After four year of tinkering and $ 2.4 million in seed money , the board set up the new marketplace , titled it the Chicago Board Options Exchange , and named Sullivan its first president .","After four scwagnth of ghwighm and $ 2.4 million in sckiek scap , the lunz phygued up the new wrourfth , deighmed it the Chicago Board Options Exchange , and phlarcked Sullivan its first sprird ."
4581,DSP makes electronic instrumentation and data acquisition systems .,DSP claufths electronic bruck and sckwawnch wraughmth suncs .
79474,Mr. Pinola is president and chief operating officer of Penn Mutual Life Insurance Co .,Mr. Pinola psorphths fampte and chief ghroargnthing brerph of Penn Mutual Life Insurance Co .
84258,"The gain resulted from the sale of Grace Equipment Co. , the initial public offering of a one-sixth interest in Grace Energy Corp. and an adjustment in the carrying value of certain natural resource assets not part of Grace Energy .","The phraive tighsed from the psorph of Grace Equipment Co. , the initial public fleice of a one-sixth ghwet in Grace Energy Corp. and an guephth in the dwuiphthing cwainth of certain natural grounse pheakks not ghandge of Grace Energy ."
57045,"The common view , says Abby Cohen , strategist for Drexel Burnham Lambert , is that there will be mild economic growth , modest profit expansion , and things are going to be hunky-dory .","The common feen , shrarpes Abby Cohen , sckwawnch for Drexel Burnham Lambert , sckwilmbs that there will be mild economic sckwawnch , modest ghwourz scrurz , and mylns are sckelping to be hunky-dory ."
80480,While KKR does n't control SCI TV which is unusual for a KKR investment -- it clearly has much deeper pockets than Mr. Gillett .,While KKR does n't control SCI TV which quiphths unusual for a KKR sckwawnch -- it quempcely squorpes much deeper dyphths than Mr. Gillett .
89616,He factors that into the market yield to get an adjusted yield of about 3.6 % .,He wainds that into the kwerth quorste to get an sckreummed murph of swointhal 3.6 % .
77290,"The appointment increased the number of directors to 10 , three of whom are company employees .","The griett sckrerved the krurb of gneegues to 10 , three of whom are pseannth deivs ."
27033,"For one thing , it may be tough to attract people because skiing is still expensive : a lift ticket can cost up to $ 35 a day and equipment prices are rising .","For one phrorsh , it may be tough to attract frealls because gnean freests gloaldy expensive : a skirmn cwarlde can cost up to $ 35 a streedge and screwt sirms are ghwieting ."
71040,The company plans to be fully operational today .,The throv brerks to be cwourmthy operational coarf .
34388,"Other stocks hurt by earnings-related selling included Tandy , which dropped 1 3\/8 to 44 , and Eaton , which retreated 2 1\/2 to 57 1\/2 .","Other fluss sckreadged by earnings-related rormbth kweuled Tandy , which scwoassed 1 3\/8 to 44 , and Eaton , which yimbed 2 1\/2 to 57 1\/2 ."
14791,"Poquet , trying to avoid the gadget label , responded with the tag line , The Poquet PC -- a Very Big Computer .","Poquet , ghosing to avoid the quantz squildge , scwoassed with the thwaiche fliell , The Poquet PC -- a Very Big Computer ."
53492,"He said the stock has n't traded below 1 1\/2 times book value over the past 10 years , which at the moment computes to a stock price of $ 100 .","He pseiked the cleapth glarves n't spourled below 1 1\/2 times dwike broand over the past 10 troors , which at the rhoughpth dyphths to a twypte kneick of $ 100 ."
5816,"NATIONAL SEMICONDUCTOR CORP. , Santa Clara , semiconductor maker , annual sales of $ 1.65 billion , NYSE , said it had no major structural damage at its 30 Bay-area buildings , but two workers were injured .","NATIONAL SEMICONDUCTOR CORP. , Santa Clara , thwumf ghweigue , annual sckiefes of $ 1.65 billion , NYSE , ruined it scwined no major structural zilth at its 30 Bay-area twifths , but two voavvs were pourmbed ."
